City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor
Beirut,294.63,78.3,15.17,18613.61,2,18.99,6.38,1226.64
Beirut,325.61,112.0,21.73,24051.22,2,17.32,7.73,1106.95
Beirut,62.35,24.44,4.74,5246.01,2,13.36,3.63,1106.39
Beirut,239.18,108.1,20.97,27346.44,2,4.05,3.98,1304.0
Beirut,144.81,73.2,14.2,18517.32,2,6.81,2.72,1304.0
Beirut,240.43,102.14,19.83,24220.13,2,16.45,1.38,1221.13
Beirut,541.0,331.15,64.24,83772.8,2,5.09,4.3,1304.0
Beirut,203.13,94.77,18.37,23949.7,2,5.69,10.85,1304.0
Beirut,43.45,19.11,3.71,4731.89,2,12.06,2.85,1276.04
Beirut,182.15,112.24,21.77,24059.97,2,13.05,2.66,1105.0
Beirut,134.55,54.09,10.49,12351.25,2,17.27,4.4,1177.06
Beirut,118.9,50.38,9.77,10829.26,2,19.06,11.4,1108.0
Beirut,73.43,32.5,6.31,8222.78,2,3.65,3.59,1304.0
Beirut,35.28,0.0,0.0,0.0,2,20.21,7.7,
Beirut,89.42,32.14,6.23,8129.84,2,7.49,1.26,1304.0
Beirut,68.57,27.02,5.25,6104.48,2,14.88,4.93,1163.56
Beirut,86.69,40.18,7.8,10040.57,2,15.48,3.52,1287.93
Beirut,32.21,12.5,2.43,3166.48,2,2.87,2.26,1304.0
Beirut,153.98,62.64,12.15,14232.28,2,11.86,8.19,1171.16
Beirut,86.7,29.66,5.75,7409.95,2,19.46,4.08,1287.96
Beirut,147.73,70.31,13.64,17035.13,2,15.63,7.33,1248.81
Beirut,23.24,6.91,1.34,1598.96,2,12.26,7.75,1193.2
Beirut,137.8,79.88,15.48,20186.53,2,9.06,5.38,1304.0
Beirut,207.79,99.72,19.35,25227.06,2,8.04,3.74,1304.0
Beirut,144.87,67.93,13.18,17184.31,2,7.73,8.88,1304.0
Beirut,68.36,21.46,4.17,5433.43,2,7.69,1.31,1304.0
Beirut,55.9,13.65,2.65,2960.88,2,15.79,10.85,1117.83
Beirut,67.31,23.96,4.65,6062.1,2,7.49,10.75,1304.0
Beirut,34.51,13.28,2.58,3005.99,2,16.67,13.38,1167.2
Beirut,78.46,31.99,6.21,6875.46,2,19.58,4.19,1108.0
Beirut,96.17,40.09,7.78,10024.35,2,16.3,6.52,1289.0
Beirut,148.69,41.6,8.07,10524.0,3,5.96,2.85,1304.0
Beirut,124.76,50.62,9.81,11499.45,2,14.06,0.5,1172.05
Beirut,2881.39,1429.88,277.4,335600.8,3,18.83,24.53,1209.82
Beirut,33.17,11.35,2.2,2870.5,3,7.21,9.09,1304.0
Beirut,359.61,223.5,43.36,49825.85,3,18.46,28.11,1149.15
Beirut,15.95,4.67,0.91,1058.87,2,19.07,1.39,1168.0
Beirut,58.22,9.68,1.88,2392.07,3,10.22,3.66,1274.51
Beirut,47.0,9.32,1.81,2240.74,3,10.54,2.94,1239.0
Beirut,64.87,20.18,3.92,4612.51,3,17.66,3.57,1177.93
Beirut,39.31,8.08,1.57,1905.95,3,21.85,16.11,1216.5
Beirut,62.23,24.11,4.68,6098.67,2,6.05,3.17,1304.0
Beirut,168.2,66.62,12.92,16854.17,2,7.14,-0.15,1304.0
Beirut,283.32,123.42,23.94,29340.02,3,15.49,7.32,1225.39
Beirut,24.19,10.93,2.12,2455.59,2,16.7,2.43,1158.0
Beirut,126.64,58.69,11.39,14847.4,0,8.28,4.68,1304.0
Beirut,32.64,9.13,1.77,2282.71,3,17.13,4.51,1289.0
Beirut,4853.89,2328.18,451.67,555375.06,3,19.29,23.49,1229.61
Beirut,61.47,6.27,1.22,1567.78,0,17.52,4.13,1289.0
Beirut,40.95,18.83,3.65,4637.97,0,16.79,4.9,1269.92
Beirut,262.59,87.56,16.99,18794.77,3,18.2,20.95,1106.5
Beirut,404.07,147.59,28.63,31723.97,3,18.47,21.43,1108.0
Beirut,389.02,196.88,38.2,43741.92,3,13.18,6.28,1145.21
Beirut,8.8,0.0,0.0,0.0,0,3.08,2.23,
Beirut,1317.73,528.01,102.33,123418.81,2,18.99,20.57,1206.06
Beirut,162.26,69.8,13.54,17242.4,0,14.66,4.6,1273.42
Beirut,872.61,633.47,122.89,160252.45,2,3.15,3.26,1304.0
Beirut,116.63,50.97,9.89,10935.24,0,15.67,0.3,1105.96
Beirut,343.06,196.64,38.15,49745.77,2,9.75,0.0,1304.0
Beirut,40.32,17.32,3.36,4111.29,2,14.56,2.56,1223.4
Beirut,154.92,91.43,17.74,23130.76,2,8.78,4.27,1304.0
Beirut,267.98,156.35,30.33,37656.12,2,10.2,4.19,1241.45
Beirut,53.33,24.49,4.75,6194.39,0,9.37,6.99,1304.0
Beirut,32.31,14.55,2.82,3680.13,0,2.13,1.22,1304.0
Beirut,437.71,297.79,57.77,75333.5,2,6.53,3.68,1304.0
Beirut,64.42,29.82,5.78,6409.15,3,12.65,3.7,1108.0
Beirut,32.21,2.57,0.5,551.63,3,10.69,1.28,1108.0
Beirut,22.28,10.31,2.0,2609.33,3,7.13,4.09,1304.0
Beirut,42.98,19.35,3.75,4159.87,2,12.24,4.18,1108.0
Beirut,294.72,74.6,14.47,18394.52,2,13.8,11.07,1270.95
Beirut,22.58,5.51,1.07,1182.63,3,12.53,3.81,1106.5
Beirut,734.09,255.96,49.71,58563.79,3,17.54,22.38,1178.21
Beirut,81.56,12.57,2.44,2917.62,2,17.35,4.53,1196.13
Beirut,111.51,64.76,12.56,16382.42,2,9.8,3.65,1304.0
Beirut,91.58,45.39,8.81,10744.39,2,17.75,3.14,1220.25
Beirut,29.97,0.0,0.0,0.0,2,7.59,4.36,
Beirut,16.71,1.73,0.34,438.87,2,9.07,4.34,1304.0
Beirut,52.22,10.56,2.05,2481.93,3,12.74,3.56,1211.25
Beirut,22.67,0.0,0.0,0.0,2,18.8,5.82,
Beirut,49.22,21.27,4.13,4924.84,3,18.93,4.06,1193.45
Beirut,54.3,2.44,0.47,604.11,2,16.45,6.15,1276.16
Beirut,25.49,10.43,2.03,2640.77,2,5.8,8.05,1304.0
Beirut,95.7,30.68,5.95,7566.66,2,14.05,8.46,1271.2
Beirut,38.71,11.99,2.33,2931.48,2,10.78,7.51,1260.75
Beirut,84.0,40.73,7.9,8730.24,3,15.87,3.43,1105.0
Beirut,129.25,48.66,9.44,11566.59,3,11.29,4.95,1225.3
Beirut,68.15,13.94,2.71,3405.84,2,10.67,2.59,1259.0
Beirut,121.06,55.65,10.8,14077.67,2,9.77,9.96,1304.0
Beirut,184.81,77.84,15.1,18156.71,2,13.02,3.24,1202.37
Beirut,90.86,43.04,8.34,10167.74,2,16.38,6.97,1219.08
Beirut,65.3,16.47,3.19,3721.9,3,18.8,0.68,1165.0
Beirut,11.97,0.0,0.0,0.0,3,18.19,3.99,
Beirut,3695.98,2145.54,416.23,499009.88,3,16.55,10.1,1198.87
Beirut,38.04,16.12,3.13,3464.19,2,12.6,3.54,1108.0
Beirut,51.44,17.4,3.38,4208.76,2,18.93,3.55,1245.9
Beirut,353.27,119.11,23.11,29373.64,2,16.69,0.0,1271.15
Beirut,45.69,15.28,2.96,3865.63,3,4.16,4.28,1304.0
Beirut,485.3,147.49,28.61,35748.18,2,16.22,21.19,1249.33
Beirut,767.48,235.06,45.6,56555.33,2,16.23,22.98,1240.2
Beirut,14.01,4.02,0.78,861.55,3,15.66,3.23,1105.0
Beirut,3459.88,1730.61,335.74,408056.62,3,18.13,12.77,1215.4
Beirut,65.02,29.7,5.76,7138.94,3,15.03,5.31,1239.0
Beirut,1035.44,456.82,88.53,110859.77,2,17.82,16.41,1252.17
Beirut,208.42,66.5,12.9,15030.22,3,13.69,13.75,1165.0
Beirut,2928.15,1947.72,377.86,492727.44,3,6.26,17.41,1304.0
Beirut,1008.92,291.88,56.62,70882.45,2,15.75,21.77,1251.8
Beirut,1337.37,707.19,137.19,151855.14,3,15.42,14.81,1106.86
Beirut,61.96,15.0,2.91,3457.47,2,18.51,1.48,1188.21
Beirut,1104.63,270.08,52.39,66067.26,0,18.44,19.25,1260.95
Beirut,208.89,107.9,20.91,27270.01,2,5.58,6.43,1304.0
Beirut,552.47,190.04,36.87,44249.68,0,16.01,17.59,1200.22
Beirut,487.83,162.83,31.59,37211.33,3,18.74,22.62,1177.99
Beirut,518.6,204.57,39.69,44781.32,2,15.49,23.91,1128.36
Beirut,112.22,21.3,4.13,5120.6,2,18.17,5.56,1239.0
Beirut,435.98,145.69,28.26,35729.96,2,18.82,18.16,1264.2
Beirut,568.64,215.99,41.9,51954.17,2,16.45,19.19,1239.89
Beirut,409.81,95.11,18.45,23039.43,2,17.47,16.12,1248.62
Beirut,395.83,122.73,23.79,26664.01,2,17.32,15.12,1120.99
Beirut,574.95,228.06,44.24,52581.87,0,16.72,23.82,1188.44
Beirut,491.49,95.12,18.45,22357.24,2,12.9,8.77,1211.62
Beirut,485.31,200.94,38.98,47260.56,2,12.21,14.37,1212.35
Beirut,509.45,243.42,47.22,54171.43,0,16.33,23.09,1147.12
Beirut,16.49,2.3,0.45,538.8,2,16.25,10.78,1208.67
Beirut,462.9,181.93,35.29,42551.7,2,15.99,16.86,1205.62
Beirut,436.99,133.07,25.82,30088.71,0,16.22,13.02,1165.55
Beirut,455.6,122.25,23.69,29077.33,2,17.49,20.27,1227.28
Beirut,464.38,201.79,39.15,47219.16,2,15.63,21.37,1206.22
Beirut,472.94,112.55,21.83,27555.65,0,17.51,10.31,1262.05
Beirut,1607.78,630.71,122.36,145632.34,2,16.16,23.06,1190.22
Beirut,22.0,6.09,1.18,1367.14,0,15.37,6.51,1158.0
Beirut,432.39,161.22,31.28,40314.7,2,16.78,16.54,1289.0
Beirut,126.08,60.26,11.69,14269.4,2,12.68,3.74,1220.55
Beirut,220.3,100.35,19.47,25384.9,0,8.94,10.58,1304.0
Beirut,489.25,199.83,38.77,43545.54,2,14.5,14.25,1123.24
Beirut,73.66,20.71,4.01,5234.24,2,4.43,1.4,1304.0
Beirut,515.16,205.66,39.9,47761.19,2,15.72,16.03,1197.08
Beirut,34.05,3.48,0.67,879.29,2,6.63,3.84,1304.0
Beirut,36.11,16.67,3.23,4218.08,2,4.86,3.29,1304.0
Beirut,72.04,39.91,7.74,10096.3,2,7.4,4.99,1304.0
Beirut,417.07,105.09,20.39,24133.06,2,17.07,17.22,1183.77
Beirut,493.06,70.43,13.66,17612.34,2,17.72,14.53,1289.0
Beirut,32.11,15.22,2.95,3850.58,2,6.35,5.05,1304.0
Beirut,823.81,527.42,102.32,133425.56,2,6.31,1.41,1304.0
Beirut,92.09,52.4,10.17,13255.31,2,3.07,0.1,1304.0
Beirut,340.86,81.51,15.81,19564.31,2,16.32,20.3,1237.21
Beirut,162.95,76.85,14.91,16473.69,2,19.46,4.52,1105.0
Beirut,301.75,191.48,37.15,45931.0,2,10.5,6.57,1236.48
Beirut,94.94,44.2,8.58,9490.31,2,16.28,3.48,1106.71
Beirut,356.59,208.06,40.36,52633.23,3,5.45,17.48,1304.0
Beirut,851.01,468.29,90.85,100386.44,3,12.22,1.15,1105.0
Beirut,27.2,1.95,0.38,446.65,2,10.76,0.68,1180.81
Beirut,250.0,49.99,9.7,12500.7,0,15.25,15.14,1289.0
Beirut,522.02,157.71,30.63,38912.12,3,18.22,8.91,1270.57
Beirut,399.69,218.54,42.4,55284.18,2,7.94,1.71,1304.0
Beirut,96.54,38.41,7.45,9179.69,3,15.33,3.28,1232.0
Beirut,1239.12,593.2,114.97,138855.62,3,16.86,20.05,1207.8
Beirut,515.85,191.15,37.08,45286.72,0,16.87,18.87,1221.23
Beirut,21.15,8.03,1.56,1777.55,2,11.47,4.21,1141.6
Beirut,438.37,138.49,26.89,31704.64,0,10.58,17.31,1178.84
Beirut,24.73,11.22,2.18,2838.83,3,6.86,5.46,1304.0
Beirut,512.03,176.76,34.29,40075.85,0,16.24,13.21,1168.69
Beirut,551.61,287.51,55.78,61696.44,2,15.72,17.61,1106.11
Beirut,90.22,36.78,7.13,8302.52,0,18.93,9.75,1163.66
Beirut,558.65,366.63,71.13,85849.84,2,10.61,5.96,1207.02
Beirut,226.3,95.05,18.44,22287.43,0,15.19,0.73,1208.64
Beirut,113.82,48.31,9.37,11129.48,3,19.46,5.94,1187.63
Beirut,122.31,43.72,8.48,9381.76,0,13.14,8.23,1106.01
Beirut,68.72,28.93,5.61,6207.35,3,16.23,12.81,1106.07
Beirut,499.87,131.36,25.48,30906.76,0,18.21,10.9,1212.78
Beirut,1437.26,638.2,123.81,149664.39,0,14.73,8.28,1208.82
Beirut,386.74,185.95,36.07,41189.48,3,19.34,15.46,1141.8
Beirut,123.91,41.47,8.05,9662.45,0,19.06,25.49,1201.05
Beirut,356.27,240.99,46.75,60964.12,0,7.25,4.31,1304.0
Beirut,401.59,134.03,26.0,32771.2,0,10.77,13.79,1260.3
Beirut,421.19,126.41,24.52,27520.83,0,19.5,14.19,1122.19
Beirut,355.55,261.95,50.82,66266.06,3,8.05,22.73,1304.0
Beirut,920.67,388.21,75.24,94003.07,0,10.13,14.18,1249.41
Beirut,467.47,95.56,18.54,23144.93,0,17.75,12.5,1248.5
Beirut,737.98,255.87,49.64,61809.16,0,13.73,3.23,1245.17
Beirut,13.86,0.0,0.0,0.0,0,15.93,2.91,
Beirut,1314.86,612.61,119.08,143379.94,0,16.86,13.55,1204.02
Beirut,473.06,200.21,38.84,49365.7,0,16.27,3.66,1270.95
Beirut,24.28,9.26,1.8,2314.23,0,14.38,1.15,1287.67
Beirut,1259.45,557.11,108.08,129556.49,2,16.35,13.35,1198.71
Beirut,65.73,28.89,5.6,7307.24,0,9.06,3.03,1304.0
Beirut,571.42,268.9,52.17,63792.4,0,12.34,12.29,1222.84
Beirut,68.86,31.34,6.08,7716.54,0,16.57,1.45,1269.0
Beirut,16.17,0.0,0.0,0.0,0,12.59,4.33,
Beirut,721.16,411.38,79.89,90148.86,3,16.91,8.28,1128.44
Beirut,206.86,46.45,9.01,10498.09,3,15.55,13.39,1165.0
Beirut,6.25,0.0,0.0,0.0,2,0.0,10.76,
Beirut,114.11,48.97,9.5,11524.32,2,12.02,11.39,1213.08
Beirut,211.02,86.05,16.69,20516.59,3,12.97,7.38,1228.99
Beirut,484.19,322.78,62.56,81573.56,0,9.45,5.6,1304.0
Beirut,88.42,40.83,7.92,10423.05,1,13.92,4.92,1316.0
Beirut,148.25,85.35,16.56,21790.74,1,4.16,7.07,1316.0
Beirut,31.99,13.26,2.57,3385.12,1,7.19,3.4,1316.0
Beirut,13.09,5.11,0.99,1303.65,1,5.87,4.11,1316.0
Beirut,24.69,5.08,0.98,1296.05,1,6.06,4.31,1316.0
Beirut,27.27,10.56,2.05,2696.88,1,9.68,3.69,1316.0
Beirut,61.15,31.75,6.16,8105.42,1,13.29,4.22,1316.0
Beirut,590.19,276.66,53.67,69988.44,2,7.33,12.68,1304.0
Beirut,104.65,20.8,4.04,5310.68,1,7.67,3.8,1316.0
Beirut,35.54,8.64,1.68,2204.91,1,7.46,3.3,1316.0
Beirut,23.69,7.95,1.54,2029.19,1,15.56,6.99,1316.0
Beirut,534.91,374.02,72.63,94713.81,0,5.67,0.0,1304.0
Beirut,116.8,57.17,11.09,14594.77,1,14.34,3.78,1316.0
Beirut,163.13,98.44,19.1,25131.14,1,5.03,4.36,1316.0
Beirut,83.29,34.18,6.63,8647.75,2,8.43,2.31,1304.0
Beirut,122.73,61.92,12.01,15040.16,2,11.38,1.23,1252.09
Beirut,28.93,12.61,2.44,3215.78,1,6.7,3.41,1316.0
Beirut,44.91,19.5,3.78,4779.42,2,13.96,1.48,1263.48
Beirut,206.62,98.38,19.09,22543.68,2,13.29,0.97,1181.15
Beirut,394.9,236.82,45.94,60460.82,1,11.77,6.55,1316.0
Beirut,21.88,7.11,1.38,1605.97,2,19.08,2.53,1165.0
Beirut,23.53,4.55,0.88,1151.56,2,5.76,1.89,1304.0
Beirut,799.24,229.62,44.55,55302.06,0,15.53,17.17,1241.43
Beirut,104.92,45.74,8.87,11677.15,1,15.39,3.28,1316.0
Beirut,75.86,24.65,4.78,6234.61,2,6.84,3.82,1304.0
Beirut,29.14,0.0,0.0,0.0,1,19.21,6.33,
Beirut,98.52,48.56,9.42,12283.68,2,8.81,0.34,1304.0
Beirut,176.48,82.84,16.07,21149.75,1,15.8,2.59,1316.0
Beirut,89.96,42.25,8.2,9759.93,2,11.81,3.65,1190.83
Beirut,47.08,18.74,3.63,4121.67,2,15.26,3.93,1133.89
Beirut,25.76,0.0,0.0,0.0,2,16.82,0.77,
Beirut,625.17,192.16,37.28,44969.2,3,18.88,12.7,1206.29
Beirut,46.76,18.55,3.6,4737.14,1,18.28,2.37,1316.0
Beirut,587.37,330.7,64.16,70983.87,2,18.44,13.39,1106.42
Beirut,36.82,14.6,2.83,3728.56,1,13.55,3.09,1316.0
Beirut,88.0,43.85,8.51,10696.82,2,16.17,2.24,1257.5
Beirut,23.71,0.0,0.0,0.0,1,9.95,3.6,
Beirut,63.0,28.83,5.59,7360.42,1,15.13,3.68,1316.0
Beirut,133.46,72.45,14.04,18478.22,1,13.74,4.16,1316.0
Beirut,123.84,42.46,8.24,10204.99,2,15.53,15.05,1239.0
Beirut,83.04,38.64,7.5,7435.54,2,20.39,15.17,992.0
Beirut,19.48,5.92,1.15,1497.33,2,8.83,0.61,1304.0
Beirut,53.38,7.38,1.43,1845.59,2,18.99,1.09,1289.0
Beirut,29.98,2.71,0.53,692.18,1,19.57,1.72,1316.0
Beirut,19.93,7.08,1.37,1790.78,2,3.36,2.75,1304.0
Beirut,80.12,24.74,4.8,6180.81,2,14.63,1.58,1287.74
Beirut,111.29,39.25,7.62,9930.51,2,5.5,3.84,1304.0
Beirut,351.77,264.87,51.44,67072.98,2,1.55,0.0,1304.0
Beirut,219.68,121.69,23.58,31037.67,1,7.27,3.43,1316.0
Beirut,52.08,27.79,5.39,7030.45,2,2.93,0.0,1304.0
Beirut,53.24,16.97,3.29,4331.48,1,15.21,5.65,1316.0
Beirut,64.61,24.58,4.77,6274.92,1,12.93,3.79,1316.0
Beirut,374.07,224.44,43.54,57301.55,1,8.2,4.76,1316.0
Beirut,99.18,26.04,5.05,6648.5,1,15.77,2.33,1316.0
Beirut,18.2,1.63,0.32,417.13,1,15.62,7.39,1316.0
Beirut,21.44,9.31,1.81,2377.95,1,14.15,2.18,1316.0
Beirut,139.06,53.3,10.34,13607.33,1,17.26,2.92,1316.0
Beirut,63.49,32.84,6.37,8385.05,1,6.77,0.47,1316.0
Beirut,868.19,590.84,114.51,150693.84,1,10.73,6.33,1316.0
Beirut,15.14,6.25,1.21,1596.38,1,14.82,1.54,1316.0
Beirut,48.88,21.66,4.2,4643.04,0,13.03,3.93,1105.0
Beirut,28.74,14.02,2.72,3545.58,0,5.29,2.84,1304.0
Beirut,86.18,12.98,2.52,3314.18,1,18.7,5.15,1316.0
Beirut,75.6,35.09,6.81,8959.84,1,13.26,4.21,1316.0
Beirut,73.43,23.33,4.53,5955.75,1,8.02,2.68,1316.0
Beirut,239.98,147.9,28.69,37415.98,0,7.14,4.54,1304.0
Beirut,15.3,0.0,0.0,0.0,1,6.55,2.03,
Beirut,76.97,24.17,4.69,5462.06,0,15.02,2.77,1165.0
Beirut,100.96,34.61,6.71,8836.22,1,16.21,1.68,1316.0
Beirut,149.46,79.98,15.52,20233.46,0,7.3,3.31,1304.0
Beirut,590.19,431.87,83.78,92669.16,0,12.87,1.08,1106.06
Beirut,153.87,73.32,14.22,18548.15,0,6.77,3.32,1304.0
Beirut,17.56,0.0,0.0,0.0,0,5.59,0.59,
Beirut,44.78,12.7,2.46,3051.99,2,18.08,2.52,1239.0
Beirut,45.63,5.46,1.06,1365.97,2,14.45,2.52,1289.0
Beirut,12.85,4.85,0.94,1226.81,2,4.0,2.19,1304.0
Beirut,288.4,120.24,23.33,30697.7,1,15.19,10.44,1316.0
Beirut,226.21,98.5,19.11,25147.59,1,13.4,7.2,1316.0
Beirut,1032.37,641.5,124.45,163777.81,1,8.36,11.78,1316.0
Beirut,49.95,13.91,2.7,3550.38,1,11.56,3.86,1316.0
Beirut,628.76,382.36,74.18,97618.84,1,7.34,3.42,1316.0
Beirut,129.44,49.13,9.53,12544.34,1,16.35,6.02,1316.0
Beirut,43.94,5.83,1.13,1488.41,1,7.88,4.56,1316.0
Beirut,467.56,340.58,66.01,86863.77,1,5.37,7.25,1316.0
Beirut,29.33,4.85,0.94,1238.14,1,17.56,1.52,1316.0
Beirut,7.61,0.0,0.0,0.0,1,5.65,1.92,
Beirut,54.49,25.17,4.88,6425.51,1,8.83,0.94,1316.0
Beirut,22.45,2.93,0.57,748.1,1,17.33,4.67,1316.0
Beirut,75.15,42.39,8.22,10822.27,1,14.51,4.12,1316.0
Beirut,52.3,13.0,2.52,3318.84,1,17.4,5.91,1316.0
Beirut,437.62,310.57,60.31,79368.27,1,5.17,0.15,1316.0
Beirut,35.64,11.42,2.22,2916.42,1,19.56,6.03,1316.0
Beirut,26.16,0.0,0.0,0.0,1,6.99,5.11,
Beirut,32.93,0.0,0.0,0.0,1,10.35,5.07,
Beirut,86.2,28.68,5.56,7321.1,1,11.14,1.79,1316.0
Beirut,65.61,28.35,5.5,7238.84,1,6.88,3.89,1316.0
Beirut,68.62,38.93,7.55,9939.9,1,13.63,0.9,1316.0
Beirut,56.63,21.72,4.21,5545.31,1,15.72,1.68,1316.0
Beirut,425.85,234.65,45.52,59907.27,1,6.02,6.79,1316.0
Beirut,66.1,29.46,5.71,7520.07,1,13.47,5.29,1316.0
Beirut,25.45,10.86,2.11,2772.61,1,16.69,1.5,1316.0
Beirut,153.38,78.5,15.23,20041.88,1,7.37,6.72,1316.0
Beirut,82.35,25.11,4.87,6410.74,1,5.18,4.92,1316.0
Beirut,168.24,95.24,18.48,24315.33,1,1.43,5.31,1316.0
Beirut,86.43,49.7,9.64,12687.98,1,4.26,3.74,1316.0
Beirut,18.06,7.75,1.5,1979.25,1,3.03,2.92,1316.0
Beirut,35.81,10.35,2.01,2638.65,1,17.51,2.59,1316.0
Beirut,43.55,11.92,2.31,3042.87,1,16.72,6.3,1316.0
Beirut,57.16,27.12,5.26,6916.66,1,19.25,6.38,1316.0
Beirut,104.04,38.16,7.4,9741.66,1,17.85,4.48,1316.0
Beirut,241.6,117.52,22.8,30002.71,1,19.66,4.0,1316.0
Beirut,62.65,32.66,6.34,8339.16,1,6.15,5.46,1316.0
Beirut,392.1,257.47,49.95,65734.07,1,9.45,4.61,1316.0
Beirut,193.14,66.21,12.83,16886.96,1,15.52,2.76,1316.0
Beirut,116.82,35.56,6.9,9077.68,1,16.16,2.25,1316.0
Beirut,48.48,14.83,2.88,3785.27,1,17.44,3.41,1316.0
Beirut,52.31,27.94,5.42,7134.15,1,15.66,2.94,1316.0
Beirut,170.46,80.53,15.62,20559.71,1,12.31,2.34,1316.0
Beirut,109.7,65.44,12.71,16724.07,1,8.1,4.31,1316.0
Beirut,23.48,8.22,1.59,2051.58,0,15.02,3.75,1287.0
Beirut,41.53,21.74,4.22,5549.7,1,6.15,3.52,1316.0
Beirut,69.67,36.14,7.01,9227.17,1,16.57,1.95,1316.0
Beirut,283.87,185.66,36.02,47399.09,1,18.31,4.42,1316.0
Beirut,49.01,10.79,2.09,2755.25,1,18.14,5.93,1316.0
Beirut,48.39,14.13,2.74,3573.47,0,3.47,4.38,1304.0
Beirut,80.91,31.97,6.2,8162.89,1,5.51,3.08,1316.0
Beirut,41.69,16.99,3.3,3968.14,0,16.61,3.14,1204.25
Beirut,26.78,8.66,1.68,1945.67,0,17.81,6.99,1158.0
Beirut,18.75,8.06,1.56,2038.94,0,6.49,5.92,1304.0
Beirut,97.14,52.46,10.18,13393.53,1,8.24,5.24,1316.0
Beirut,16.85,6.6,1.28,1617.93,0,16.57,3.68,1262.83
Beirut,141.99,84.06,16.31,21461.02,1,5.54,5.57,1316.0
Beirut,117.98,45.96,8.93,11746.15,1,12.8,4.96,1316.0
Beirut,60.53,22.39,4.34,5715.11,1,11.21,9.37,1316.0
Beirut,101.14,15.01,2.91,3831.73,1,16.4,6.74,1316.0
Beirut,112.32,25.94,5.03,6623.1,1,19.09,10.24,1316.0
Beirut,56.42,24.8,4.81,6324.38,1,11.33,3.84,1316.0
Beirut,206.08,80.85,15.69,20642.42,1,12.78,4.97,1316.0
Beirut,12.46,0.0,0.0,0.0,1,16.71,8.94,
Beirut,75.74,20.77,4.03,5301.47,1,15.58,9.69,1316.0
Beirut,191.13,72.46,14.06,18498.19,1,16.37,3.22,1316.0
Beirut,88.68,17.61,3.42,4495.34,1,15.64,2.34,1316.0
Beirut,16.91,2.23,0.43,569.46,1,17.31,1.45,1316.0
Beirut,106.91,54.49,10.57,13910.79,1,11.01,4.68,1316.0
Beirut,22.89,3.53,0.69,902.32,1,12.91,3.19,1316.0
Beirut,356.05,253.29,49.14,64666.68,1,1.99,6.65,1316.0
Beirut,528.74,302.66,58.66,77191.88,1,6.2,5.69,1316.0
Beirut,42.62,10.71,2.08,2732.57,1,10.65,4.18,1316.0
Beirut,282.4,132.58,25.72,33847.46,1,16.05,8.44,1316.0
Beirut,276.38,98.84,19.19,25258.71,1,15.51,5.09,1316.0
Beirut,78.79,31.0,6.01,7915.02,1,18.92,3.35,1316.0
Beirut,65.24,20.99,4.07,5359.33,1,16.49,4.45,1316.0
Beirut,132.96,49.45,9.59,12623.59,1,15.11,3.57,1316.0
Beirut,132.83,21.81,4.23,5567.21,1,16.92,5.72,1316.0
Beirut,83.59,4.96,0.96,1266.69,1,19.46,4.68,1316.0
Beirut,74.76,38.07,7.39,9720.53,1,18.66,4.55,1316.0
Beirut,221.58,123.67,23.99,31573.14,1,4.53,1.98,1316.0
Beirut,271.83,115.4,22.39,29462.41,1,14.9,6.24,1316.0
Beirut,55.8,22.37,4.34,5710.35,1,13.72,5.87,1316.0
Beirut,189.62,57.25,11.11,14616.89,1,14.87,5.53,1316.0
Beirut,79.95,39.81,7.72,10163.81,1,5.04,7.37,1316.0
Beirut,281.54,190.23,36.9,48566.22,1,9.98,2.53,1316.0
Beirut,195.73,41.4,8.03,10568.57,1,16.26,3.6,1316.0
Beirut,74.9,19.91,3.86,5082.75,1,18.56,0.66,1316.0
Beirut,17.78,0.0,0.0,0.0,1,18.51,0.49,
Beirut,45.82,18.95,3.68,4793.55,2,4.45,0.0,1304.0
Beirut,17.46,5.28,1.02,1132.79,2,17.84,5.77,1106.0
Beirut,77.72,38.83,7.54,9923.96,1,1.75,2.78,1316.0
Beirut,92.19,38.57,7.48,9227.0,2,19.05,3.53,1233.0
Beirut,114.81,51.3,9.95,13097.08,1,13.14,2.63,1316.0
Beirut,26.89,8.09,1.57,1934.72,2,10.92,3.67,1232.0
Beirut,325.31,129.07,25.04,29822.66,2,11.39,3.5,1191.05
Beirut,131.04,49.58,9.62,12658.22,1,10.17,3.33,1316.0
Beirut,64.29,16.45,3.19,3954.99,2,18.5,6.31,1239.0
Beirut,16.62,6.24,1.21,1490.41,2,12.25,4.83,1232.0
Beirut,282.89,110.42,21.42,27934.17,2,6.53,6.71,1304.0
Beirut,39.2,12.78,2.48,3263.44,1,16.5,2.16,1316.0
Beirut,13.75,2.21,0.43,564.8,1,2.97,4.17,1316.0
Beirut,160.03,54.42,10.56,13294.49,4,15.39,3.29,1259.25
Beirut,257.38,183.2,35.54,46344.45,4,0.0,,1304.0
Beirut,51.19,18.73,3.64,4491.25,4,16.95,2.2,1234.93
Beirut,202.07,71.63,13.9,16833.48,4,19.75,0.84,1211.36
Beirut,26.16,8.49,1.65,2167.33,1,15.48,3.56,1316.0
Beirut,633.55,302.94,58.71,69635.89,2,15.21,3.57,1186.06
